FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP
SONIA,AMELIO,F,1-30-2013,01-07-2016,Analyst,23.0,45525,Management,17.0,13.0,5.0,0
JACINTO,ALMA,M,5-18-2013,01-07-2016,Associate,29.0,76494,IT,16.0,14.0,2.0,2
MARIBEL,ANGELOVICH,F,07-11-2013,01-07-2016,Analyst,22.0,48177,IT,15.0,15.0,3.0,0
LENARD,ALECCA,M,11-06-2014,01-07-2016,Analyst,24.0,49866,Marketing,25.0,5.0,5.0,2
BRIAN,AARONS,M,8-28-2014,01-07-2016,Associate,28.0,79118,Management,24.0,6.0,4.0,6
CHAUNCEY,ALEEM,M,4-14-2014,01-07-2016,Analyst,24.0,46043,Finance,16.0,14.0,2.0,1
GUSTAVO,ADKISON,M,06-06-2012,01-07-2016,Manager,32.0,114239,IT,18.0,12.0,2.0,7
ELISHA,ARCHILLA,F,02-01-2013,01-07-2016,Analyst,25.0,48353,Management,30.0,0.0,2.0,1
MACK,ADKIN,M,12-13-2013,01-07-2016,Analyst,21.0,46644,Operations,19.0,11.0,4.0,0
ZACHARIAH,ALEMANY,M,6-26-2014,01-07-2016,Analyst,25.0,41071,IT,26.0,4.0,2.0,2
MELLISSA,ARLINGHAUS,F,10-06-2012,01-07-2016,Senior Analyst,25.0,60307,Management,25.0,5.0,2.0,0
LIBBY,ARCHULETA,F,10-02-2013,01-07-2016,Manager,33.0,103640,Operations,16.0,14.0,3.0,6
STANLEY,ABELAR,M,7-16-2012,01-07-2016,Senior Analyst,26.0,60394,Marketing,17.0,13.0,5.0,1
RORY,AHMANN,M,10-10-2014,01-07-2016,Senior Analyst,27.0,50084,Management,27.0,3.0,2.0,1
TERRY,ABBED,M,2-18-2014,01-07-2016,Analyst,21.0,41353,IT,25.0,5.0,2.0,0
WINSTON,AFLALO,M,1-22-2015,01-07-2016,Senior Analyst,27.0,59182,Management,21.0,9.0,2.0,5
JOY,AMARILLAS,F,5-30-2014,01-07-2016,Analyst,24.0,40820,Operations,28.0,2.0,3.0,1
BUDDY,AGUNOS,M,08-11-2013,01-07-2016,Analyst,22.0,42828,Management,27.0,3.0,4.0,0
JEFFREY,ABADIE,M,6-29-2014,01-07-2016,Analyst,23.0,46137,Management,28.0,2.0,5.0,0
STACY,AGLE,M,9-26-2014,01-07-2016,Analyst,21.0,46306,Management,16.0,14.0,4.0,0
JEREMIAH,ACRES,M,06-01-2014,01-07-2016,Analyst,25.0,41942,Finance,26.0,4.0,2.0,2
ROSANNE,APPERSON,F,2-28-2013,01-07-2016,Analyst,23.0,46669,Marketing,17.0,13.0,4.0,0
CONRAD,ADWELL,M,08-11-2014,01-07-2016,Analyst,25.0,48363,Operations,26.0,4.0,5.0,3
LUCIEN,ALBERRO,M,5-14-2013,01-07-2016,Manager,33.0,128247,Management,28.0,2.0,2.0,6
QUENTIN,AGUDELO,M,02-11-2013,01-07-2016,Analyst,24.0,48015,IT,26.0,4.0,5.0,0
ZACHARY,ABRAMOWSKI,M,3-22-2013,01-07-2016,Senior Analyst,25.0,55455,Finance,30.0,0.0,3.0,0
BERTRAM,ALGHAMDI,M,5-31-2013,01-07-2016,Analyst,25.0,42735,Marketing,20.0,10.0,2.0,1
MEAGAN,ANNO,F,9-21-2014,01-07-2016,Analyst,25.0,41956,Marketing,18.0,12.0,5.0,3
WARNER,ALLEX,M,11-11-2014,01-07-2016,Analyst,22.0,48868,Finance,24.0,6.0,2.0,0
MARION,ALVIAR,F,4-14-2013,01-07-2016,Analyst,25.0,46623,Management,16.0,14.0,5.0,1
JOHNNIE,ACKAH,M,12-09-2014,01-07-2016,Analyst,24.0,47899,IT,15.0,15.0,4.0,2
DEANNE,APEL,F,09-01-2013,01-07-2016,Analyst,25.0,46808,Operations,28.0,2.0,5.0,2
GERALDO,ALGE,M,5-29-2013,01-07-2016,Analyst,24.0,40188,Finance,18.0,12.0,4.0,0
RAMIRO,ADULE,M,6-27-2013,01-07-2016,Associate,32.0,91602,Management,27.0,3.0,2.0,7
HAYDEE,ARMOR,F,4-14-2014,01-07-2016,Analyst,21.0,49048,Operations,15.0,15.0,2.0,0
LAZARO,ALBANO,M,11-23-2014,01-07-2016,Analyst,24.0,41412,Marketing,30.0,0.0,2.0,2
CHRISTOPHER,AAMOT,M,10-15-2014,01-07-2016,Analyst,23.0,41951,Management,26.0,4.0,3.0,1
DENA,ANEWALT,F,12-15-2014,01-07-2016,Analyst,24.0,45896,Web,20.0,10.0,2.0,2
JONATHAN,ABBAY,M,06-04-2014,01-07-2016,Analyst,25.0,45597,Operations,30.0,0.0,3.0,2
TARA,AMABILE,F,8-19-2014,01-07-2016,Senior Manager,39.0,151373,Marketing,24.0,6.0,4.0,16
LAMONT,AGINS,M,3-16-2014,01-07-2016,Senior Analyst,27.0,65596,Operations,25.0,5.0,3.0,1
FRANCESCO,ALLEYNE,M,12-25-2014,01-07-2016,Analyst,25.0,42494,Management,20.0,10.0,5.0,3
LOWELL,ADENS,M,1-18-2014,01-07-2016,Analyst,24.0,41312,Web,22.0,8.0,3.0,1
STELLA,AMBERSON,F,9-22-2014,01-07-2016,Analyst,22.0,48555,Operations,17.0,13.0,4.0,0
LEVI,ADKINS,M,9-24-2013,01-07-2016,Analyst,21.0,49632,Marketing,18.0,12.0,3.0,0
TONEY,ALLENDER,M,5-25-2012,01-07-2016,Associate,29.0,89791,IT,27.0,3.0,5.0,3
MATILDE,ARIYOSHI,F,3-28-2014,01-07-2016,Analyst,23.0,44886,Marketing,23.0,7.0,4.0,0
BARRETT,ALICANDRO,M,5-26-2013,01-07-2016,Analyst,25.0,40886,IT,25.0,5.0,4.0,1
FRANCISCO,ABLAO,M,10-31-2013,01-07-2016,Senior Analyst,26.0,65383,Management,17.0,13.0,2.0,0
LAKEISHA,APONTE,F,7-21-2012,01-07-2016,Director,45.0,320148,Management,18.0,12.0,2.0,18
ELMA,ANITOK,F,1-24-2013,01-07-2016,Analyst,24.0,48696,IT,18.0,12.0,2.0,0
SAMUEL,ABBINANTI,M,09-01-2014,01-07-2016,Analyst,23.0,47701,Operations,22.0,8.0,5.0,1
FRANKIE,ADRIAN,M,8-25-2012,01-07-2016,Director,40.0,232682,IT,16.0,14.0,4.0,15
EDWARD,AARON,M,1-13-2014,01-07-2016,Analyst,22.0,46157,Marketing,22.0,8.0,3.0,0
THERESE,ANESTOS,F,07-06-2013,01-07-2016,Analyst,21.0,42747,Web,29.0,1.0,2.0,0
ALDO,ALBERTA,M,3-31-2013,01-07-2016,Analyst,21.0,46170,IT,26.0,4.0,2.0,0
EMORY,AKERY,M,2-22-2012,01-07-2016,Director,44.0,225339,Management,23.0,7.0,5.0,16
LINDSAY,ALME,M,08-11-2013,01-07-2016,Analyst,22.0,45997,Operations,24.0,6.0,2.0,0
NELL,ANGELILLO,F,1-16-2013,01-07-2016,Analyst,22.0,48962,Web,18.0,12.0,2.0,0
TRINA,ANDRIAN,F,6-26-2013,01-07-2016,Analyst,23.0,42847,Web,17.0,13.0,4.0,0
DARELL,ALMENGOR,M,12-01-2014,01-07-2016,Analyst,24.0,40704,Marketing,26.0,4.0,5.0,2
ELLSWORTH,ALLENBRAND,M,02-08-2014,01-07-2016,Senior Analyst,28.0,61867,IT,23.0,7.0,5.0,5
ZOE,ARKING,F,6-28-2014,01-07-2016,Analyst,21.0,48067,Management,29.0,1.0,4.0,0
ROCCO,AHRENS,M,10-05-2014,01-07-2016,Analyst,23.0,48939,Management,15.0,15.0,5.0,1
KATE,ANDELMAN,F,12-26-2014,01-07-2016,Analyst,22.0,41230,Finance,27.0,3.0,3.0,0
VEDA,ARGUILLO,F,4-14-2014,01-07-2016,Senior Analyst,26.0,52224,IT,19.0,11.0,3.0,3
LILLY,ANSON,F,4-21-2013,01-07-2016,Analyst,24.0,49624,IT,17.0,13.0,4.0,0
BETSY,ANAST,F,9-15-2013,01-07-2016,Analyst,23.0,45561,Web,16.0,14.0,4.0,0
CLAUDIA,AMASS,F,09-04-2014,01-07-2016,Analyst,22.0,41449,IT,18.0,12.0,3.0,0
HUEY,ALGIER,M,05-08-2013,01-07-2016,Associate,29.0,93073,Marketing,28.0,2.0,3.0,2
BRIDGETTE,ANSCHUTZ,F,3-23-2013,01-07-2016,Analyst,24.0,42625,Marketing,28.0,2.0,4.0,0
MELVA,APKER,F,03-02-2013,01-07-2016,Analyst,24.0,47458,Finance,19.0,11.0,3.0,0
REINALDO,ALBRITON,M,1-16-2013,01-07-2016,Analyst,24.0,43070,Finance,19.0,11.0,3.0,0
ANITA,ALTUM,F,07-11-2013,01-07-2016,Analyst,21.0,40431,Management,22.0,8.0,5.0,0
TY,AHYOU,M,02-04-2014,01-07-2016,Manager,33.0,141477,IT,15.0,15.0,5.0,9
CHRISTIAN,ACEBO,M,11-20-2013,01-07-2016,Analyst,25.0,45555,Operations,20.0,10.0,4.0,2
JACOB,ABERCROMBIE,M,10-19-2013,01-07-2016,Senior Analyst,28.0,58745,Finance,19.0,11.0,3.0,2
LIZ,ARAN,F,7-19-2014,01-07-2016,Analyst,25.0,41580,Operations,25.0,5.0,5.0,3
JAMES,APPELGATE,F,4-21-2013,01-07-2016,Analyst,25.0,45739,Management,16.0,14.0,2.0,1
BRYANT,ADIE,M,03-01-2010,01-07-2016,Director,40.0,218098,IT,25.0,5.0,5.0,11
MAN,ALLSBROOK,M,09-12-2013,01-07-2016,Analyst,25.0,40935,Operations,30.0,0.0,2.0,2
JUANA,AMORE,F,06-10-2014,01-07-2016,Analyst,25.0,41310,Operations,27.0,3.0,2.0,2
GARRY,ADDIS,M,3-28-2012,01-07-2016,Senior Analyst,28.0,52071,Management,23.0,7.0,3.0,0
MEGAN,ALVANAS,F,12-31-2014,01-07-2016,Analyst,24.0,44594,Operations,18.0,12.0,2.0,2
RAYMUNDO,ALA,M,1-20-2013,01-07-2016,Analyst,22.0,49957,Web,24.0,6.0,2.0,0
BRIANNA,ANSTINE,F,1-29-2013,01-07-2016,Analyst,22.0,48993,Marketing,28.0,2.0,4.0,0
TINA,ALTERMAN,F,10-17-2011,01-07-2016,Associate,30.0,89043,Management,27.0,3.0,4.0,5
LYNNE,AMOTT,F,10-22-2011,01-07-2016,Associate,31.0,96276,Finance,16.0,14.0,5.0,3
CALLIE,ANKRUM,F,7-22-2014,01-07-2016,Analyst,22.0,47904,Web,20.0,10.0,3.0,0
LESLEY,ANGERMEIER,F,5-21-2013,01-07-2016,Analyst,21.0,43835,Marketing,22.0,8.0,2.0,0
SHAYNE,ALLAN,M,07-09-2012,01-07-2016,Senior Manager,36.0,177587,Operations,15.0,15.0,2.0,8
JOHN,ANWAY,F,12-09-2013,01-07-2016,Analyst,22.0,43628,Web,25.0,5.0,5.0,0
TAMRA,APYUAN,F,1-22-2014,01-07-2016,Senior Analyst,27.0,60827,Web,18.0,12.0,2.0,0
BERTRAM,ALGHAMDI,M,5-31-2013,01-07-2016,Analyst,25.0,42735,Marketing,20.0,10.0,2.0,1
VIOLET,AMEND,F,12-25-2013,01-07-2016,Analyst,22.0,49592,Management,24.0,6.0,4.0,0
GROVER,AGRE,M,10-31-2014,01-07-2016,Analyst,21.0,48331,Operations,27.0,3.0,3.0,0
MITCH,ALBERTINE,M,11-10-2013,01-07-2016,Senior Analyst,28.0,68604,Marketing,17.0,13.0,4.0,5
DONNY,AITON,M,7-15-2011,01-07-2016,Associate,31.0,71026,Marketing,26.0,4.0,4.0,6
ERICH,ALATORRE,M,9-18-2014,01-07-2016,Analyst,21.0,47014,Marketing,27.0,3.0,2.0,0
AMADO,ALERTE,M,07-05-2013,01-07-2016,Analyst,22.0,41329,Management,22.0,8.0,2.0,0
HARRIS,AKAU,M,04-06-2011,01-07-2016,Manager,35.0,129107,Web,30.0,0.0,4.0,6
IOLA,ARDON,F,7-31-2013,01-07-2016,Analyst,24.0,43714,IT,20.0,10.0,2.0,1
DOREEN,ANAGNOST,F,1-17-2013,01-07-2016,Analyst,22.0,40031,Management,18.0,12.0,2.0,0
MANDI,ARMENDAREZ,F,08-02-2013,01-07-2016,Analyst,22.0,44739,IT,23.0,7.0,4.0,0
ISREAL,ALLERY,M,11-08-2013,01-07-2016,Analyst,25.0,49499,Operations,19.0,11.0,4.0,2
ZACKARY,ALLIANCE,M,5-13-2014,01-07-2016,Senior Analyst,26.0,53988,Web,30.0,0.0,2.0,0
WILLA,ANNARINO,F,7-18-2013,01-07-2016,Associate,32.0,99412,Marketing,21.0,9.0,5.0,7
KRISTEN,ALWAY,F,3-24-2013,01-07-2016,Analyst,21.0,46071,Management,24.0,6.0,2.0,0
FRANCES,ALER,M,08-02-2013,01-07-2016,Analyst,22.0,47148,IT,26.0,4.0,2.0,0
TUAN,ALLIE,M,06-12-2014,01-07-2016,Analyst,23.0,43007,IT,23.0,7.0,3.0,0
ERNIE,AGUAS,M,1-19-2014,01-07-2016,Analyst,23.0,46469,Operations,24.0,6.0,4.0,0
EDWIN,ABIGANTUS,M,10-21-2012,01-07-2016,Manager,32.0,100952,Management,20.0,10.0,2.0,5
MASON,AHN,M,11-27-2014,01-07-2016,Analyst,24.0,48114,Finance,23.0,7.0,2.0,2
CHRYSTAL,APARO,F,9-15-2013,01-07-2016,Senior Analyst,25.0,58736,Finance,17.0,13.0,2.0,0
ROSALYN,ANTAL,F,10-19-2013,01-07-2016,Analyst,24.0,42037,Management,15.0,15.0,5.0,1
CELESTE,ANDREOZZI,F,04-04-2014,01-07-2016,Analyst,25.0,46350,Finance,22.0,8.0,5.0,2
KIRK,ACKLEN,M,09-07-2014,01-07-2016,Analyst,23.0,44538,Operations,15.0,15.0,5.0,1
KATIE,ALWARDT,F,10-30-2013,01-07-2016,Senior Analyst,25.0,68319,Operations,26.0,4.0,5.0,0
LINWOOD,AIUDI,M,7-17-2013,01-07-2016,Senior Analyst,25.0,65324,Management,17.0,13.0,2.0,2
DENIS,AGUINALDO,M,6-15-2014,01-07-2016,Analyst,21.0,45042,Marketing,19.0,11.0,5.0,0
HERBERT,ABETE,M,02-09-2014,01-07-2016,Analyst,23.0,47305,Finance,19.0,11.0,2.0,0
TESSA,APPIA,F,06-01-2013,01-07-2016,Analyst,23.0,43776,Operations,18.0,12.0,2.0,0
ARTHUR,ABBADESSA,M,9-30-2013,01-07-2016,Analyst,21.0,41621,Management,29.0,1.0,4.0,0
GLENN,ABEN,M,10-13-2014,01-07-2016,Analyst,21.0,43542,Marketing,24.0,6.0,5.0,0
BEATRICE,ALVERIO,F,01-07-2014,01-07-2016,Associate,32.0,92074,Web,16.0,14.0,5.0,7
ELIZA,ANSBACHER,F,9-30-2013,01-07-2016,Senior Analyst,25.0,50813,Marketing,26.0,4.0,2.0,0
ELSA,ANDERSON,F,3-30-2013,01-07-2016,Analyst,23.0,45735,Finance,28.0,2.0,3.0,0
LESLIE,ABSTON,M,1-13-2014,01-07-2016,Analyst,23.0,44767,Operations,26.0,4.0,4.0,0
VERA,AMANCIO,F,08-11-2013,01-07-2016,Analyst,25.0,45429,IT,28.0,2.0,3.0,2
ROSLYN,ANZUALDA,F,11-10-2014,01-07-2016,Analyst,23.0,41786,Marketing,21.0,9.0,3.0,1
BERTA,APPIAH,F,1-30-2014,01-07-2016,Analyst,21.0,47143,Management,21.0,9.0,3.0,0
KERI,ANGLE,F,4-18-2014,01-07-2016,Analyst,25.0,47286,Finance,29.0,1.0,3.0,2
CRYSTAL,ALTIC,F,07-07-2013,01-07-2016,Analyst,22.0,47892,Operations,29.0,1.0,5.0,0
KOREY,ALLIO,M,01-11-2015,01-07-2016,Analyst,22.0,41250,Operations,29.0,1.0,5.0,0
KAITLYN,ARD,F,12-02-2014,01-07-2016,Analyst,22.0,41953,IT,16.0,14.0,4.0,0
DELORIS,ANDREGG,F,12-19-2014,01-07-2016,Analyst,22.0,46244,Operations,16.0,14.0,4.0,0
BERTIE,ARBAUGH,F,12-17-2013,01-07-2016,Associate,30.0,87011,Marketing,20.0,10.0,4.0,6
AUBREY,ARDUINI,F,12-25-2013,01-07-2016,Analyst,24.0,49529,Finance,18.0,12.0,4.0,1
MAXIMO,ALICIA,M,2-28-2014,01-07-2016,Analyst,23.0,46752,IT,20.0,10.0,2.0,0
SANTIAGO,ADROVEL,M,06-03-2014,01-07-2016,Analyst,24.0,45402,Finance,22.0,8.0,4.0,1
JANELL,ARAYA,F,10-22-2013,01-07-2016,Analyst,23.0,41142,Operations,23.0,7.0,3.0,0
LILY,ANGULO,F,8-23-2013,01-07-2016,Senior Analyst,26.0,64060,Web,28.0,2.0,4.0,1
JACKLYN,ARACENA,F,9-20-2013,01-07-2016,Analyst,21.0,48221,Management,28.0,2.0,3.0,0
CARLENE,ANTUNA,F,02-09-2012,01-07-2016,Manager,32.0,102996,IT,24.0,6.0,2.0,4
EUGENIO,ALBERDA,M,12-23-2014,01-07-2016,Senior Analyst,25.0,60990,IT,21.0,9.0,3.0,3
DONA,ANTHON,F,02-04-2012,01-07-2016,Associate,32.0,91767,IT,21.0,9.0,4.0,6
RODRIGO,AHRNS,M,11-02-2014,01-07-2016,Analyst,22.0,45781,Marketing,16.0,14.0,4.0,0
OREN,ALF,M,2-24-2013,01-07-2016,Analyst,23.0,48049,IT,27.0,3.0,5.0,0
MAUREEN,AMARANTE,F,9-13-2013,01-07-2016,Analyst,24.0,49368,Management,19.0,11.0,5.0,1
FANNY,ARAVJO,F,10-11-2014,01-07-2016,Associate,32.0,88400,IT,25.0,5.0,4.0,6
WOODROW,ADJEI,M,12-25-2014,01-07-2016,Associate,29.0,94321,Web,29.0,1.0,2.0,4
ROXIE,ANZORA,F,03-11-2014,01-07-2016,Senior Analyst,28.0,58566,Operations,28.0,2.0,3.0,5
BARB,ARKIN,F,8-30-2014,01-07-2016,Analyst,21.0,45411,Management,23.0,7.0,3.0,0
MARCIE,ANTRIKIN,F,11-21-2014,01-07-2016,Analyst,23.0,48612,IT,26.0,4.0,5.0,1
MELLISA,ARCIERI,F,11-10-2014,01-07-2016,Senior Analyst,28.0,64108,Web,20.0,10.0,5.0,4
ROSELLA,APRILL,F,1-21-2015,01-07-2016,Analyst,21.0,45774,Finance,18.0,12.0,5.0,0
ALVIN,ABRAHAMIAN,M,05-05-2013,01-07-2016,Analyst,22.0,48198,Web,17.0,13.0,4.0,0
DEAN,ABRAM,M,03-01-2011,01-07-2016,Associate,29.0,86942,Management,18.0,12.0,3.0,2
MARIO,ABKEMEIER,M,8-23-2013,01-07-2016,Analyst,24.0,46471,Management,28.0,2.0,5.0,1
RENITA,ARIZOLA,F,4-22-2014,01-07-2016,Analyst,24.0,44649,IT,30.0,0.0,3.0,1
URSULA,ANGLEA,F,7-19-2013,01-07-2016,Senior Analyst,27.0,54048,Management,20.0,10.0,5.0,3
SAMUAL,ALIOTO,M,6-21-2014,01-07-2016,Analyst,24.0,45217,Finance,23.0,7.0,2.0,1
ANTONE,ALEXANDROPOUL,M,1-16-2015,01-07-2016,Director,42.0,324129,Web,27.0,3.0,3.0,16
ARDEN,ALLAIN,M,02-07-2014,01-07-2016,Analyst,24.0,40570,Marketing,15.0,15.0,3.0,1
PHILIP,ABDUR,M,01-01-2014,01-07-2016,Analyst,25.0,45011,Management,18.0,12.0,5.0,2
DINA,ANGELETTI,F,03-02-2013,01-07-2016,Analyst,21.0,47547,Web,15.0,15.0,2.0,0
JAMIE,ACCURSO,M,3-23-2013,01-07-2016,Analyst,23.0,49798,IT,22.0,8.0,3.0,0
SHIELA,ARICAS,F,1-26-2013,01-07-2016,Analyst,23.0,44824,Marketing,28.0,2.0,5.0,0
AMELIA,AMIRIAN,F,1-26-2013,01-07-2016,Analyst,22.0,41192,Marketing,28.0,2.0,4.0,0
BLAIR,AKHTAR,M,2-18-2013,01-07-2016,Analyst,25.0,46295,Operations,18.0,12.0,4.0,1
PAM,AMORES,F,1-28-2013,01-07-2016,Analyst,25.0,47135,Operations,19.0,11.0,5.0,1
CLETUS,ALFRED,M,10-14-2013,01-07-2016,Analyst,24.0,41845,Marketing,29.0,1.0,3.0,1
KYLE,ABERNETHY,M,2-19-2013,01-07-2016,Senior Analyst,26.0,52678,Finance,15.0,15.0,3.0,0
LORRAINE,ALVEN,F,12-18-2014,01-07-2016,Analyst,25.0,44039,IT,25.0,5.0,4.0,3
DARRIN,AFFRONTI,M,11-11-2011,01-07-2016,Associate,28.0,83947,Web,27.0,3.0,5.0,3
NANETTE,AO,F,9-27-2014,01-07-2016,Analyst,25.0,49173,Finance,16.0,14.0,2.0,3
CESAR,ADAY,M,06-12-2013,01-07-2016,Analyst,24.0,40340,Management,22.0,8.0,2.0,0
TED,ACENCIO,M,07-09-2012,01-07-2016,Senior Analyst,26.0,54573,Operations,23.0,7.0,2.0,0
LOREN,ADEL,M,1-16-2013,01-07-2016,Analyst,23.0,49032,Marketing,21.0,9.0,2.0,0
EMMETT,AGBAYANI,M,3-16-2012,01-07-2016,Senior Analyst,26.0,58638,Marketing,25.0,5.0,2.0,1
HARRIETT,ANTLEY,F,4-19-2012,01-07-2016,Senior Analyst,26.0,52225,Operations,26.0,4.0,5.0,0
ADRIENNE,AMSILI,F,4-19-2013,01-07-2016,Analyst,21.0,40980,Marketing,17.0,13.0,3.0,0
JOSIAH,ALDAS,M,05-05-2014,01-07-2016,Analyst,21.0,45335,Operations,20.0,10.0,3.0,0
MORGAN,AGERTER,M,11-02-2014,01-07-2016,Analyst,22.0,41593,Web,19.0,11.0,2.0,0
BRYAN,ABEGG,M,5-25-2014,01-07-2016,Analyst,25.0,43910,Marketing,16.0,14.0,4.0,2
FOREST,ALBALADEJO,M,3-17-2012,01-07-2016,Senior Analyst,25.0,66563,IT,16.0,14.0,2.0,0
HALEY,ANSELL,F,05-09-2013,01-07-2016,Analyst,23.0,45573,Web,16.0,14.0,4.0,0
DICK,AJOSE,M,12-27-2014,01-07-2016,Analyst,21.0,46241,Management,25.0,5.0,2.0,0
EVAN,ACREY,M,10-19-2013,01-07-2016,Analyst,24.0,44892,Management,16.0,14.0,3.0,1
MANDY,ANDERS,F,09-08-2014,01-07-2016,Analyst,23.0,41312,Marketing,17.0,13.0,2.0,1
LENNY,ALESCIO,M,12-22-2014,01-07-2016,Analyst,22.0,45099,Operations,17.0,13.0,2.0,0
AMALIA,APPOLONIA,F,7-29-2014,01-07-2016,Manager,34.0,128265,Finance,30.0,0.0,3.0,11
ANGIE,AMIOT,F,10-20-2014,01-07-2016,Analyst,22.0,49710,Management,17.0,13.0,4.0,0
AUDREY,ALVERSON,F,03-05-2014,01-07-2016,Analyst,22.0,43307,IT,27.0,3.0,4.0,0
CARRIE,ALTRINGER,F,10-02-2013,01-07-2016,Analyst,22.0,40357,Marketing,27.0,3.0,2.0,0
MALCOM,ALLINGER,M,8-16-2013,01-07-2016,Analyst,22.0,49974,Marketing,25.0,5.0,2.0,0
JEANNINE,ANNABLE,F,1-21-2015,01-07-2016,Analyst,24.0,48817,Management,25.0,5.0,4.0,2
CARISSA,ARAMBULO,F,01-10-2013,01-07-2016,Analyst,22.0,45392,IT,28.0,2.0,2.0,0
BRENDAN,AFOA,M,07-06-2013,01-07-2016,Analyst,25.0,46566,Management,16.0,14.0,5.0,1
ROSEANNE,ARMISO,F,5-24-2013,01-07-2016,Analyst,21.0,47336,Management,19.0,11.0,4.0,0
EDNA,ALTIMUS,F,6-25-2012,01-07-2016,Associate,32.0,96410,Management,25.0,5.0,4.0,6
BRYON,AHLGREN,M,11-21-2013,01-07-2016,Analyst,22.0,49878,Marketing,24.0,6.0,5.0,0
MERLE,APARICIO,F,07-09-2013,01-07-2016,Analyst,22.0,45147,Marketing,30.0,0.0,2.0,0
TAMEKA,ANTONETTI,F,6-27-2013,01-07-2016,Analyst,23.0,45645,Web,15.0,15.0,3.0,0
CLEVELAND,AGREDANO,M,11-27-2013,01-07-2016,Analyst,25.0,46064,IT,18.0,12.0,3.0,2
DORA,AMBLE,F,03-03-2014,01-07-2016,Analyst,23.0,43288,Operations,27.0,3.0,5.0,0
ELLIE,ARLINE,F,12-07-2013,01-07-2016,Analyst,22.0,40208,Operations,17.0,13.0,3.0,0
MAURO,ALEKSEY,M,12-30-2014,01-07-2016,Analyst,25.0,42070,Management,23.0,7.0,2.0,3
ALBERT,ABBATIELLO,M,05-06-2014,01-07-2016,Analyst,22.0,49577,Web,19.0,11.0,4.0,0
REX,ADAMI,M,5-24-2012,01-07-2016,Senior Analyst,27.0,56112,Management,18.0,12.0,5.0,0
MINH,ALFONSI,M,8-21-2013,01-07-2016,Analyst,24.0,46762,Marketing,19.0,11.0,2.0,1
KIRA,ARIOLA,F,3-21-2014,01-07-2016,Analyst,21.0,44323,Operations,20.0,10.0,2.0,0
JAE,ALLGAEUER,M,01-04-2012,01-07-2016,Senior Manager,37.0,153769,Marketing,19.0,11.0,3.0,8
TIM,ABRAHAMS,M,11-22-2013,01-07-2016,Analyst,21.0,40762,IT,30.0,0.0,4.0,0
DELILAH,ARENOS,F,09-09-2014,01-07-2016,Analyst,24.0,49567,Operations,21.0,9.0,4.0,2
SUSANA,ANGELUCCI,F,05-09-2014,01-07-2016,Senior Analyst,28.0,65810,Finance,21.0,9.0,2.0,5
LATRICE,ARENDASH,F,2-16-2012,01-07-2016,Associate,30.0,99311,Finance,25.0,5.0,4.0,5
SARAH,ALOIA,F,10-30-2013,01-07-2016,Analyst,23.0,43495,Finance,26.0,4.0,2.0,0
SOLEDAD,ARGUE,F,8-22-2013,01-07-2016,Analyst,25.0,40073,IT,15.0,15.0,5.0,2
LUKE,ADA,M,08-05-2013,01-07-2016,Analyst,21.0,49380,Management,30.0,0.0,4.0,0
VICENTE,AGIN,M,8-15-2012,01-07-2016,Senior Analyst,26.0,64480,Finance,30.0,0.0,5.0,2
STEFAN,AITKINS,M,10-01-2013,01-07-2016,Analyst,22.0,49549,Finance,23.0,7.0,5.0,0
LESTER,ABRIAL,M,8-19-2013,01-07-2016,Analyst,24.0,46369,Management,28.0,2.0,3.0,1
IMOGENE,ANGIOLILLO,F,12-31-2014,01-07-2016,Analyst,25.0,46488,IT,15.0,15.0,2.0,3
ANDRE,ABUHL,M,8-28-2014,01-07-2016,Analyst,23.0,49101,Marketing,20.0,10.0,5.0,1
RASHAD,ALIM,M,12-29-2014,01-07-2016,Analyst,23.0,41895,Operations,20.0,10.0,5.0,1
HORACE,ADAMSKY,M,5-31-2014,01-07-2016,Analyst,25.0,40786,IT,25.0,5.0,5.0,2
LASHAWN,ARIDAS,F,7-26-2014,01-07-2016,Analyst,25.0,48957,Web,23.0,7.0,3.0,3
LUPE,ALESNA,M,1-29-2014,01-07-2016,Analyst,21.0,49271,Management,28.0,2.0,4.0,0
WILBURN,ALATTAR,M,07-05-2011,01-07-2016,Manager,34.0,139380,Marketing,29.0,1.0,2.0,4
ALLAN,ACEVES,M,04-09-2013,01-07-2016,Senior Manager,38.0,189435,Marketing,19.0,11.0,4.0,10
EARNESTINE,ANTONY,F,9-19-2012,01-07-2016,Senior Analyst,26.0,66244,Operations,27.0,3.0,4.0,0
ZELDA,ARCINIEGA,F,05-06-2014,01-07-2016,Analyst,25.0,47229,Marketing,17.0,13.0,5.0,2
EVERETTE,ALBORNOZ,M,8-17-2014,01-07-2016,Analyst,25.0,47747,Operations,22.0,8.0,5.0,3
FLOYD,ABRACHINSKY,M,4-19-2014,01-07-2016,Analyst,23.0,47348,Operations,19.0,11.0,4.0,0
SOLOMON,AGYEMAN,M,9-28-2013,01-07-2016,Analyst,22.0,44163,Management,16.0,14.0,2.0,0
MARGIE,AMBUEHL,F,08-09-2013,01-07-2016,Associate,32.0,78556,Marketing,16.0,14.0,3.0,5
